amplitude_id,user_id,city,device,os,platform,region,gp:BCS,Birthday,gp:Delinquency amount,gp:Nip Verify,gp:Number of Revolving credits,gp:Number of no revolving credits,gp:Total Credit Line,gp:Total current debt,gp:utm_source,Age
351983000000.0,8bbcc31c-177d-4867-9dab-3ac9c61d9144,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,632.0,1985-10-18,0.0,VERDADERO,1.0,2.0,55500.0,60936.0,adwords,38.0
306926000000.0,783df9b6-9f67-4fa9-8be4-6f8deefe9cfb,Zapopan,Android,Chrome Mobile 102,Web,Jalisco,685.0,1997-11-14,0.0,VERDADERO,9.0,1.0,122950.0,12880.0,adwords,26.0
313854000000.0,d83eb2ad-ab83-43b5-bdba-98bdf145d2c2,Coatzacoalcos,Android,Chrome Mobile 102,Web,Veracruz,607.0,1993-07-07,0.0,VERDADERO,1.0,1.0,12600.0,0.0,adwords,30.0
411460000000.0,6861a0ae-1fef-4649-b260-55da89e2e7b0,Tampico,Android,Chrome Mobile 102,Web,Tamaulipas,652.0,1989-04-15,0.0,VERDADERO,2.0,0.0,5700.0,4499.0,adwords,34.0
363175000000.0,7296a79d-63b1-4005-b7a3-97cf06bcdc3b,Tampico,Android,Chrome Mobile 102,Web,Tamaulipas,655.0,1998-11-25,0.0,VERDADERO,2.0,0.0,6500.0,2375.0,blog,25.0
339880000000.0,a2fae175-2c60-49de-a038-49d6193087f2,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,604.0,1989-05-14,0.0,VERDADERO,2.0,1.0,35500.0,47102.0,adwords,34.0
409012000000.0,ba6729b7-0423-4106-b99a-9477a647512d,Mexico City,Android,Chrome Mobile 100,Web,Mexico City,660.0,1996-11-26,0.0,VERDADERO,2.0,0.0,27100.0,7474.0,adwords,27.0
411822000000.0,87459f65-70ba-45e2-a669-176debbde9aa,Tuxtla Gutiérrez,Linux,Firefox 101,Web,Chiapas,649.0,1975-07-13,0.0,VERDADERO,6.0,3.0,89800.0,418955.0,,48.0
412024000000.0,6ab70576-02b0-419a-aa7d-3ec493125477,Juarez,Android,Chrome Mobile 102,Web,Quintana Roo,663.0,1972-09-26,0.0,VERDADERO,1.0,0.0,2000.0,561.0,adwords,51.0
373539000000.0,ebec0dcc-3cbe-44c9-bbe6-db786096cf83,Milpa Alta,Windows,Chrome 102,Web,Mexico City,632.0,1984-03-07,0.0,VERDADERO,3.0,2.0,15400.0,23359.0,adwords,39.0
412915000000.0,1e0687b1-90c7-4d8d-bc8d-9f706d73ff6e,Tepic,Android,Chrome Mobile 102,Web,Nayarit,640.0,1990-06-14,0.0,VERDADERO,4.0,1.0,203100.0,266669.0,adwords,33.0
379727000000.0,0512f910-e657-4456-84f6-866bbf8393c9,Iztapalapa,Android,Chrome Mobile 101,Web,Mexico City,644.0,2001-11-02,0.0,VERDADERO,4.0,0.0,12600.0,1345.0,,22.0
411906000000.0,61f6e054-20bf-40e3-a999-72d36eb64391,San Juan de Sabinas,Android,Chrome Mobile 102,Web,Coahuila,668.0,1987-03-16,0.0,VERDADERO,1.0,3.0,79000.0,130740.0,adwords,36.0
389098000000.0,a3f0f032-bd66-463f-ab12-a9717eaa1f32,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,653.0,1992-01-26,0.0,VERDADERO,2.0,0.0,74400.0,18429.0,adwords,31.0
411755000000.0,d01f2296-cabd-4fe8-b7ed-04581df2a6ea,Mérida,Android,Chrome Mobile 102,Web,Yucatán,649.0,1991-01-24,0.0,VERDADERO,1.0,0.0,2000.0,1704.0,adwords,32.0
412903000000.0,dc87be95-b29c-4b5d-af76-0d0e4de6a76c,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,688.0,1984-12-12,0.0,VERDADERO,3.0,2.0,190000.0,1536615.0,,39.0
412382000000.0,1200b27b-c92f-47de-9568-08db8292269f,Coyoacán,Apple iPhone,Mobile Safari 14,Web,Mexico City,669.0,1993-02-08,0.0,VERDADERO,2.0,0.0,42600.0,40551.0,adwords,30.0
364364000000.0,31304d08-9096-4a86-9153-578f9a23e8ad,Ciudad Juárez,Android,Chrome Mobile 102,Web,Chihuahua,650.0,1990-09-28,0.0,VERDADERO,1.0,0.0,8000.0,7849.0,adwords,33.0
199608000000.0,77e26be4-7200-4dd7-b25a-455b156158de,Guerrero,Android,Chrome Mobile 102,Web,Mexico City,662.0,1995-02-16,0.0,VERDADERO,3.0,0.0,14500.0,11408.0,adwords,28.0
412489000000.0,30a313a1-9df3-4479-8d0b-e5b27b21b04b,Guadalajara,Windows,Chrome 101,Web,Jalisco,680.0,1975-10-01,0.0,VERDADERO,2.0,0.0,13720.0,2233.0,adwords,48.0
411478000000.0,cddcb624-0401-4c6e-8061-3beb3fc10ab5,San Pedro,Windows,Edge 102,Web,Nuevo León,710.0,1987-01-24,0.0,VERDADERO,1.0,0.0,141000.0,31392.0,adwords,36.0
412419000000.0,f87fde9d-3d4e-48f4-bfda-4f25b2d4613d,Ciudad Benito Juarez,Android,Chrome Mobile 102,Web,Nuevo León,643.0,1999-07-08,0.0,VERDADERO,5.0,0.0,124744.0,115954.0,adwords,24.0
412880000000.0,1f6655a6-edaf-424f-b347-e4eff55c1e15,Dallas,Windows,Chrome 102,Web,Texas,650.0,1999-07-05,0.0,VERDADERO,2.0,0.0,20000.0,20008.0,adwords,24.0
412927000000.0,4eae073d-24f0-430d-8be1-cf4521a64937,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,718.0,1982-09-19,0.0,VERDADERO,2.0,0.0,235000.0,8446.0,adwords,41.0
387849000000.0,98de1256-10cf-4b40-8500-b84cc089790e,San Luis Río Colorado,Android,Chrome Mobile 102,Web,Sonora,645.0,1996-05-17,0.0,VERDADERO,2.0,0.0,8250.0,6842.0,adwords,27.0
412086000000.0,6b8177f0-a8b2-4f19-b539-baae2fb3c5dc,Durango,Android,Chrome Mobile 102,Web,Durango,673.0,1994-09-13,0.0,VERDADERO,3.0,0.0,34600.0,13882.0,adwords,29.0
350051000000.0,3170304c-f15a-4788-9461-bce43cb5e808,Tlalnepantla,Android,Chrome Mobile 102,Web,México,678.0,1993-07-12,0.0,VERDADERO,1.0,1.0,9000.0,9949.0,adwords,30.0
344716000000.0,4f79d542-919e-4079-8797-2ffda84d6fcf,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,666.0,1996-08-03,0.0,VERDADERO,1.0,1.0,5000.0,103326.0,adwords,27.0
411051000000.0,418927da-6014-4836-b3b9-24141738c494,Oaxaca City,Android,Chrome Mobile 102,Web,Oaxaca,633.0,1994-01-18,0.0,VERDADERO,4.0,1.0,37700.0,30717.0,adwords,29.0
412779000000.0,4cff3566-2ebf-49a0-9761-d81a4f3d04ee,Celaya,Android,Chrome Mobile 102,Web,Guanajuato,722.0,1964-06-26,0.0,VERDADERO,3.0,0.0,48801.0,6418.0,adwords,59.0
301574000000.0,6b27b67c-e59e-4374-a780-96590e133b25,Tapachula,Android,Chrome Mobile 102,Web,Chiapas,643.0,1981-12-03,0.0,VERDADERO,1.0,1.0,500.0,5142.0,google2,42.0
412869000000.0,a20fa664-2526-429d-992d-c1479a03394d,Guadalajara,Android,Chrome Mobile 100,Web,Jalisco,711.0,1992-10-06,0.0,VERDADERO,3.0,0.0,14010.0,0.0,adwords,31.0
338753000000.0,75bd10a5-80e7-4ebf-82c6-cf9693471991,Guadalupe,Android,Chrome Mobile 102,Web,Nuevo León,641.0,1997-07-02,0.0,VERDADERO,1.0,0.0,5000.0,3557.0,adwords,26.0
411995000000.0,aca257cf-ebd3-4be7-b158-d38c0cf458fd,El Pueblito,Mac,Chrome 102,Web,Querétaro,650.0,2001-08-10,0.0,VERDADERO,3.0,0.0,36800.0,150.0,adwords,22.0
410699000000.0,73b83b92-252f-4aa1-9134-746fd7b71485,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,689.0,1992-04-29,0.0,VERDADERO,6.0,0.0,90800.0,14588.0,email_ongoing,31.0
375328000000.0,65ad343d-8a22-47cd-b4db-d664fae80932,Pachuca,Android,Chrome Mobile 102,Web,Hidalgo,654.0,2002-12-24,0.0,VERDADERO,2.0,0.0,8000.0,1127.0,,21.0
412480000000.0,9c946c38-ac18-47e5-9f58-5ffbd0dc0f39,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,656.0,1983-01-18,0.0,VERDADERO,4.0,0.0,246500.0,148793.0,adwords,40.0
408567000000.0,0e106291-41d2-4a25-93a8-e854f09592e8,Toluca,Android,Chrome Mobile 102,Web,México,669.0,2003-02-24,0.0,VERDADERO,1.0,0.0,3200.0,448.0,adwords,20.0
412188000000.0,17df06ef-ef9e-4ddf-b0e2-4400095e752e,Guadalupe,Android,Chrome Mobile 102,Web,Nuevo León,660.0,1979-07-19,0.0,VERDADERO,4.0,1.0,80877.0,65046.0,google2,44.0
411964000000.0,b6ce5e07-412d-40fb-b424-c00aeaaf204b,Mexico City,Apple iPhone,Mobile Safari 12,Web,Mexico City,726.0,1952-12-23,0.0,VERDADERO,1.0,1.0,75000.0,769270.0,adwords,71.0
412040000000.0,c9acd0b2-6454-40c2-a7c9-d3d0f8023272,Venustiano Carranza,Android,Chrome Mobile 102,Web,Mexico City,713.0,1978-04-26,0.0,VERDADERO,1.0,0.0,18300.0,16430.0,adwords,45.0
412295000000.0,9f73b8ed-2b0f-4dca-b3d5-546dec0f4188,Queretaro,Windows,Chrome 102,Web,Querétaro,667.0,1985-10-24,0.0,VERDADERO,1.0,2.0,5000.0,587161.0,adwords,38.0
412873000000.0,105ca495-9eca-4a43-b26c-93f910250843,Iztapalapa,Windows,Chrome 102,Web,Mexico City,724.0,1976-01-11,0.0,VERDADERO,1.0,0.0,206500.0,8720.0,,47.0
411826000000.0,1ae5d39d-9510-4108-bfa5-7ec82d0ca453,Iztapalapa,Windows,Chrome 102,Web,Mexico City,732.0,1975-11-28,0.0,VERDADERO,3.0,0.0,491618.0,43036.0,,48.0
403821000000.0,973165be-d939-4cee-a87e-b16d11e83eb1,Ciudad Victoria,Android,Chrome Mobile 79,Web,Tamaulipas,663.0,1993-06-23,0.0,VERDADERO,1.0,0.0,6600.0,3023.0,adwords,30.0
411592000000.0,250e419a-3b57-44fc-b603-4091cda06c9e,,Windows,Chrome 102,Web,,658.0,2002-10-13,0.0,VERDADERO,1.0,0.0,3200.0,2223.0,adwords,21.0
412924000000.0,4f00181b-2089-4bfd-94c3-f5963d08f834,Guadalupe,Android,Chrome Mobile 102,Web,Nuevo León,678.0,1999-02-01,0.0,VERDADERO,1.0,0.0,500.0,695.0,adwords,24.0
291255000000.0,8053f5d0-936e-4e20-927f-f9474f6fc9c2,Mérida,Windows,Chrome 102,Web,Yucatán,696.0,1970-06-24,0.0,VERDADERO,4.0,0.0,458300.0,127933.0,,53.0
412339000000.0,e349a521-633a-4b92-92c0-439a32c35395,Jalisco,Windows,Chrome 102,Web,Jalisco,701.0,1992-09-10,0.0,VERDADERO,3.0,0.0,22240.0,6226.0,,31.0
404748000000.0,8d7f28b8-1c45-4135-9f9f-c416b5a509c2,Venustiano Carranza,Android,Chrome Mobile 101,Web,Mexico City,714.0,1987-12-10,0.0,VERDADERO,2.0,0.0,85000.0,0.0,,36.0
411910000000.0,73915e33-409b-4dcc-9c14-3056ce13d4cf,Spring,Windows,Chrome 102,Web,Texas,750.0,1985-10-10,0.0,VERDADERO,1.0,0.0,8000.0,3800.0,adwords,38.0
411553000000.0,2ebe4e04-c310-4a43-9f56-a8dbad9f14bb,Venustiano Carranza,Windows,Chrome 102,Web,Mexico City,661.0,1998-09-22,0.0,VERDADERO,2.0,0.0,39400.0,4843.0,,25.0
368529000000.0,59cc23aa-f2bc-4acf-a09e-b46f9587459a,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,642.0,1960-01-29,0.0,VERDADERO,1.0,0.0,16000.0,16526.0,adwords,63.0
412257000000.0,2725f24c-bba0-4eb2-9fce-b19bda2cceb2,Iztapalapa,Android,Chrome Mobile 102,Web,Mexico City,727.0,1984-01-17,0.0,VERDADERO,2.0,1.0,59350.0,398.0,adwords,39.0
412020000000.0,296a3638-9efb-496e-846f-6147c39bf061,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,649.0,2001-12-05,0.0,VERDADERO,1.0,0.0,6200.0,3878.0,adwords,22.0
411373000000.0,77c901a5-6076-4d3a-92a7-448b72a331c1,Cuernavaca,Android,Chrome Mobile 101,Web,Morelos,651.0,1995-12-18,0.0,VERDADERO,1.0,4.0,10400.0,101663.0,adwords,28.0
412490000000.0,a35c9335-0d5c-4047-b40f-3b16e6b1f7ff,Zapopan,Android,Chrome Mobile 98,Web,Jalisco,594.0,1994-07-06,0.0,VERDADERO,3.0,1.0,20402.0,93605.0,adwords,29.0
412257000000.0,5fd30a7b-9c2d-4ff0-9286-638fc796ed5f,Puebla City,Android,Chrome Mobile 102,Web,Puebla,657.0,1968-02-27,0.0,VERDADERO,2.0,4.0,45900.0,499563.0,adwords,55.0
412417000000.0,29ae6181-6823-4d07-b797-0864b482a087,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,Web,México,643.0,2001-10-30,0.0,VERDADERO,2.0,0.0,8500.0,8595.0,adwords,22.0
412926000000.0,ec8af9be-5812-4807-9079-1d4939f2d100,Tijuana,Android,Chrome Mobile 102,Web,Baja California,701.0,1992-07-30,0.0,VERDADERO,7.0,0.0,205400.0,10558.0,,31.0
412717000000.0,f5553ec0-4f0c-4231-ae8f-470485cc4168,Coacalco,Apple iPhone,Chrome Mobile 102,Web,México,650.0,1996-10-25,0.0,VERDADERO,3.0,1.0,13000.0,25592.0,adwords,27.0
283840000000.0,1d7783f3-0d20-4a7a-8a24-678a11671734,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,671.0,1984-10-19,0.0,VERDADERO,1.0,1.0,3000.0,949249.0,,39.0
411790000000.0,1bd5cfba-a6b9-404f-9f0c-0ab9d6449176,Mexico City,Mac,Chrome 101,Web,Mexico City,672.0,1995-10-13,0.0,VERDADERO,1.0,0.0,5000.0,2358.0,,28.0
412464000000.0,04c92832-c4fc-431d-83f8-25f4aca4bc53,Navojoa,Android,Chrome Mobile 102,Web,Sonora,648.0,1982-12-12,0.0,VERDADERO,2.0,2.0,245000.0,1271545.0,adwords,41.0
399818000000.0,88d2096c-6cdc-43e1-8fe0-95ba480f6b44,Celaya,Android,Chrome Mobile 102,Web,Guanajuato,701.0,1998-04-02,0.0,VERDADERO,1.0,1.0,7000.0,11126.0,adwords,25.0
411546000000.0,e4b02f41-a133-4ac4-996e-5b6b2620fc7f,Cuautitlán Izcalli,Android,Chrome Mobile 101,Web,México,648.0,1991-07-11,0.0,VERDADERO,1.0,1.0,3500.0,11247.0,adwords,32.0
412944000000.0,e7418cc9-7603-42d2-b36f-3b0b8a207dac,Tijuana,Android,Chrome Mobile 102,Web,Baja California,672.0,1998-01-12,0.0,VERDADERO,1.0,1.0,5000.0,5190.0,adwords,25.0
411588000000.0,2b57a752-51d4-48d3-ae12-baf9593f33d0,Tijuana,Android,Chrome Mobile 102,Web,Baja California,602.0,1990-12-09,0.0,VERDADERO,1.0,0.0,5600.0,4543.0,email_ongoing,33.0
411644000000.0,3a13a44e-cfe9-4e74-bc32-4e852cc9427c,Tijuana,Android,Chrome Mobile 101,Web,Baja California,642.0,1989-09-14,0.0,VERDADERO,1.0,0.0,16100.0,1000.0,adwords,34.0
348832000000.0,17518dc3-5f7e-43d7-a6ed-e66ee88ec584,Mexico City,Windows,Chrome 102,Web,Mexico City,688.0,1977-04-30,0.0,VERDADERO,2.0,2.0,11000.0,463034.0,adwords,46.0
251303000000.0,53269f4d-db22-4d7b-b065-9e21db40dce1,Ciudad Juárez,Apple iPhone,Mobile Safari 15,Web,Chihuahua,661.0,1995-01-19,0.0,VERDADERO,9.0,0.0,217199.0,139307.0,adwords,28.0
412900000000.0,fe50a76f-484c-417f-af66-0ab7554c2a72,Comonfort,Windows,Chrome 102,Web,Guanajuato,591.0,2002-09-19,0.0,VERDADERO,1.0,0.0,5000.0,5777.0,adwords,21.0
411840000000.0,29bd11ed-f7a2-4420-ba93-10dccc59a3d4,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,648.0,1983-08-05,0.0,VERDADERO,2.0,0.0,9522.0,5400.0,adwords,40.0
412862000000.0,f5d1ae3e-5018-429f-8f14-99b68df03be0,Iztapalapa,Windows,Chrome 102,Web,Mexico City,726.0,1976-04-02,0.0,VERDADERO,2.0,1.0,630800.0,229716.0,,47.0
411833000000.0,783cccc9-0586-41de-928e-6191c3054961,Querétaro City,Android,Chrome Mobile 102,Web,Querétaro,674.0,1991-01-14,0.0,VERDADERO,1.0,2.0,10500.0,183475.0,adwords,32.0
412942000000.0,b1f69ebb-262b-4aec-b164-3552fa2d16ee,Uruapan,Windows,Chrome 102,Web,Michoacán,664.0,1976-08-31,0.0,VERDADERO,4.0,1.0,15500.0,3402.0,,47.0
412002000000.0,3ac3a1af-2efa-4ca4-882e-415a1e69a0e8,Durango,Apple iPhone,Chrome Mobile 102,Web,Durango,697.0,1965-03-02,0.0,VERDADERO,2.0,0.0,41000.0,10018.0,adwords,58.0
403843000000.0,68fabe46-a6bf-4334-9cb1-241fa079ba29,Querétaro City,Windows,Chrome 101,Web,Querétaro,637.0,1997-08-03,0.0,VERDADERO,3.0,0.0,15300.0,8155.0,,26.0
411918000000.0,cbac577f-0623-4ada-a39c-f79a43d115a8,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,648.0,2001-05-17,0.0,VERDADERO,3.0,0.0,2450.0,1307.0,adwords,22.0
411987000000.0,22c38f71-1066-4512-af55-707919f44066,Azcapotzalco,Windows,Chrome 102,Web,Mexico City,698.0,1976-06-29,0.0,VERDADERO,4.0,0.0,317000.0,30638.0,adwords,47.0
412372000000.0,bc65ba17-453a-4c25-bb4a-c3887229538c,Monterrey,Windows,Chrome 99,Web,Nuevo León,699.0,1997-05-26,0.0,VERDADERO,1.0,1.0,9000.0,121332.0,adwords,26.0
297275000000.0,edd3d83b-98f6-4379-b77a-b2bbaa6e0c33,Coatzacoalcos,Android,Chrome Mobile 102,Web,Veracruz,625.0,1996-09-08,0.0,VERDADERO,1.0,1.0,57000.0,92848.0,google2,27.0
411469000000.0,495d5d87-5c87-4369-8f88-548539fad404,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,653.0,1985-02-04,0.0,VERDADERO,1.0,1.0,15000.0,250645.0,adwords,38.0
411897000000.0,9d90037a-f0b5-4fd5-92da-0564712028bf,Piedras Negras,Windows,Chrome 102,Web,Coahuila,694.0,1976-06-10,0.0,VERDADERO,2.0,2.0,71500.0,10000.0,,47.0
412389000000.0,ab0b419a-cb88-43a5-ab73-6857ef020897,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,701.0,1952-04-11,0.0,VERDADERO,11.0,1.0,1262530.0,1410936.0,adwords,71.0
246152000000.0,9f473fcc-6e61-446f-b817-23e399f10055,La Paz,Android,Chrome Mobile 102,Web,Baja California Sur,652.0,2000-11-25,0.0,VERDADERO,1.0,0.0,500.0,0.0,,23.0
412728000000.0,ea744ca9-bbbd-4dda-8f39-2119a62b5899,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,700.0,1989-08-05,0.0,VERDADERO,1.0,1.0,9800.0,0.0,adwords,34.0
411885000000.0,2020d140-212f-4a02-ae2b-f6b73933a114,Santa Cruz Xoxocotlán,Android,Chrome Mobile 102,Web,Oaxaca,662.0,2002-12-08,0.0,VERDADERO,1.0,2.0,10000.0,72067.0,adwords,21.0
412323000000.0,1266f3ac-c51f-40ab-a13a-d12a0210adb7,Monterrey,Windows,Chrome 102,Web,Nuevo León,685.0,1976-09-20,0.0,VERDADERO,2.0,1.0,106636.0,221174.0,adwords,47.0
412200000000.0,63727de7-4d0d-404f-8a85-d0f3d3d1f6f0,Reynosa,Windows,Chrome 102,Web,Tamaulipas,665.0,1990-11-16,0.0,VERDADERO,2.0,0.0,84500.0,74641.0,adwords,33.0
412124000000.0,d935d07f-b48a-4dc0-b729-862ac3dec2e8,Defensores de La Republica,Android,Chrome Mobile 102,Web,Mexico City,661.0,1981-01-25,0.0,VERDADERO,1.0,0.0,500.0,500.0,,42.0
412792000000.0,756fff2e-7e7c-42f8-9a37-67b09358f722,Tijuana,Windows,Chrome 102,Web,Baja California,666.0,1996-05-15,0.0,VERDADERO,2.0,1.0,21500.0,23177.0,adwords,27.0
355766000000.0,546ee442-890a-4f06-91e4-b16d44d74539,Puebla,Android,Chrome Mobile 102,Web,Mexico City,711.0,1995-02-13,0.0,VERDADERO,1.0,0.0,4500.0,0.0,adwords,28.0
411263000000.0,c41585bd-37c8-4f31-a265-cd71dfb93489,Monclova,Android,Chrome 92,Web,Coahuila,622.0,1997-07-27,0.0,VERDADERO,5.0,1.0,35830.0,28984.0,adwords,26.0
412718000000.0,70b1f5f9-91b7-451d-abb7-7ca61cb36104,Córdoba,Android,Chrome Mobile 102,Web,Veracruz,676.0,1998-09-16,0.0,VERDADERO,1.0,0.0,6200.0,5541.0,adwords,25.0
412018000000.0,31faebed-0b3f-4c75-94cd-18f0c6a49c9e,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,680.0,1967-03-16,0.0,VERDADERO,1.0,1.0,3000.0,288404.0,adwords,56.0
197811000000.0,15923665-1a30-46df-8645-13c06c2c1c20,Culiacán,Windows,Chrome 102,Web,Sinaloa,706.0,1992-02-13,0.0,VERDADERO,4.0,0.0,19400.0,86.0,,31.0
412244000000.0,bcdeff42-b4b3-40bb-8bd5-c519b87ff75f,Tijuana,Apple iPhone,Mobile Safari 14,Web,Baja California,699.0,1983-02-24,0.0,VERDADERO,1.0,1.0,11200.0,400054.0,adwords,40.0
412002000000.0,5362e388-e83b-4a0f-bcc5-008265cfb58e,Mérida,Android,Chrome Mobile 102,Web,Yucatán,667.0,1994-09-04,0.0,VERDADERO,1.0,0.0,8700.0,1193.0,adwords,29.0
411574000000.0,76344120-b2c1-4130-810a-ab85bc46fd82,Mexico City,Mac,Safari 15,Web,Mexico City,648.0,1998-10-30,0.0,VERDADERO,1.0,0.0,14000.0,348.0,adwords,25.0
412402000000.0,ed671b91-381c-498e-99d1-865eddbb6a55,Cuautitlán Izcalli,Android,Chrome Mobile 102,Web,México,654.0,2001-01-06,0.0,VERDADERO,1.0,1.0,700.0,13566.0,adwords,22.0
411307000000.0,2d749753-029b-487c-848b-a3c6a271291a,Córdoba,Android,Chrome Mobile 102,Web,Veracruz,682.0,1984-03-21,0.0,VERDADERO,2.0,0.0,75000.0,229.0,adwords,39.0
412555000000.0,043b163c-a97c-44ae-bc95-14bde0e0faf9,,Android,Chrome Mobile 102,Web,Zacatecas,676.0,1993-12-10,0.0,VERDADERO,1.0,0.0,280000.0,276136.0,adwords,30.0
396518000000.0,e29727da-d2cb-43de-87c4-e19b4a4e5a85,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,633.0,2000-06-24,0.0,VERDADERO,7.0,0.0,45000.0,31639.0,adwords,23.0
412930000000.0,c4821f06-4222-4144-b4bf-5e0d7294b6e9,Hermosillo,Windows,Chrome 102,Web,Sonora,703.0,1983-10-01,0.0,VERDADERO,1.0,0.0,2160.0,0.0,adwords,40.0
411374000000.0,6eed3c7c-0789-416b-ba47-349c3472c5c0,Toluca,Android,Chrome Mobile 101,Web,México,665.0,1984-02-06,0.0,VERDADERO,1.0,0.0,34000.0,0.0,adwords,39.0
412388000000.0,79c01bcb-0f2d-441e-be36-ce0e79a20bc3,,Android,Chrome Mobile 87,Web,,718.0,1987-05-11,0.0,VERDADERO,2.0,0.0,53200.0,5263.0,,36.0
412742000000.0,63d6f565-4f93-41a9-8b7f-4fae3bfcbd8d,Monterrey,Windows,Chrome 102,Web,Nuevo León,644.0,1999-08-24,0.0,VERDADERO,1.0,1.0,3000.0,6325.0,adwords,24.0
412784000000.0,d862f693-4205-4c7a-ba3d-503970fceecf,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,668.0,1981-11-18,0.0,VERDADERO,4.0,1.0,35400.0,27044.0,adwords,42.0
411989000000.0,1e72817e-534f-418a-8402-b6b58c61ec1e,Mexico City,Windows,Chrome 102,Web,Mexico City,702.0,1965-03-28,0.0,VERDADERO,6.0,0.0,242760.0,18706.0,adwords,58.0
412426000000.0,720a66c4-35e5-4a79-bd01-712ebca4beb2,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,689.0,1977-05-15,0.0,VERDADERO,1.0,5.0,131978.0,300407.0,adwords,46.0
291501000000.0,4b56befe-6f00-4a1e-94da-692610757ba6,General Escobedo,Windows,Opera 87,Web,Nuevo León,636.0,1995-10-25,0.0,VERDADERO,1.0,0.0,2000.0,1880.0,,28.0
412270000000.0,5031a285-84d5-47a5-a61f-2c7db838fca7,Mexico City,Apple iPhone,GSA 213,Web,Mexico City,655.0,1974-01-10,0.0,VERDADERO,3.0,0.0,31000.0,10019.0,adwords,49.0
411782000000.0,9adb9b39-8f0a-4d9a-93e6-6c7078516262,Tuxtla Gutiérrez,Android,Chrome Mobile 79,Web,Chiapas,722.0,1991-05-06,0.0,VERDADERO,2.0,0.0,2001.0,0.0,adwords,32.0
412948000000.0,1a1f3bab-2462-4978-81dc-d1e7956d183a,Zapopan,Apple iPhone,Chrome Mobile 102,Web,Jalisco,661.0,1999-06-11,0.0,VERDADERO,2.0,0.0,27500.0,11975.0,adwords,24.0
411430000000.0,c023844b-bf6b-43ed-ae5c-8bcdbf81fe06,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,722.0,1966-04-25,0.0,VERDADERO,6.0,0.0,877644.0,295820.0,adwords,57.0
412384000000.0,9dc272d7-1b1f-4a43-ad5c-9ea78a6e1bdb,Mérida,Android,Chrome Mobile 102,Web,Yucatán,655.0,1996-02-02,0.0,VERDADERO,3.0,0.0,46000.0,7604.0,,27.0
412068000000.0,51b21bf5-3dc3-46d7-85d6-f770a1efe18c,,Android,Chrome Mobile 102,Web,,624.0,2000-06-23,0.0,VERDADERO,1.0,3.0,5700.0,18432.0,adwords,23.0
411515000000.0,b1ee025b-2e99-4e2c-83eb-0e1b303cfb5e,Queretaro,Android,Chrome Mobile 99,Web,Querétaro,698.0,1987-11-25,0.0,VERDADERO,1.0,1.0,45500.0,67487.0,adwords,36.0
412369000000.0,8058e918-de40-4d46-a5c1-107be6d9b730,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,647.0,1979-09-29,0.0,VERDADERO,6.0,6.0,68100.0,388169.0,adwords,44.0
381479000000.0,99cc6aa1-7a51-498e-b720-3624b3515604,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,698.0,1988-02-05,0.0,VERDADERO,5.0,0.0,243800.0,51314.0,adwords,35.0
365446000000.0,e2d844e8-83d2-45ff-a05f-6553195b764b,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,658.0,1993-01-16,0.0,VERDADERO,4.0,1.0,68900.0,100574.0,,30.0
401800000000.0,7d8b8192-6c35-49fd-ac11-e4d80c483cb2,San Luis Potosí City,Android,Chrome Mobile 101,Web,San Luis Potosí,675.0,1973-07-15,0.0,VERDADERO,2.0,0.0,45450.0,33002.0,adwords,50.0
409614000000.0,86529f1e-d8d4-4142-8f5c-bd928112a752,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,720.0,1966-08-14,0.0,VERDADERO,1.0,1.0,67500.0,348544.0,adwords,57.0
408995000000.0,9821e6f6-da6e-4fa9-97a9-f0deaa166358,Ecatepec,Android,Chrome Mobile 102,Web,México,728.0,1976-07-05,0.0,VERDADERO,1.0,0.0,5000.0,0.0,google2,47.0
