amplitude_id,user_id,city,device,os,platform,region,gp:BCS,gp:Birthday,gp:Delinquency amount,gp:Nip Verify,gp:Number of Revolving credits,gp:Number of no revolving credits,gp:Total Credit Line,gp:Total current debt,gp:utm_source
4.12818E+11,,,Android,Chrome Mobile 93,Web,,,,,,,,,,
4.12377E+11,,Culiacán,Android,Samsung Browser 16,Web,Sinaloa,,,,,,,,,adwords
4.09688E+11,e54ce390-73a8-4488-b690-7f89bfd636c8,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,568,1994-03-28,47731,VERDADERO,5,1,28050,5880,
4.12733E+11,,Mazatlán,Android,Chrome Mobile 102,Web,Sinaloa,,,,,,,,,adwords
4.11563E+11,f4c56798-33df-4857-a40e-6c736e295571,Nacajuca,Android,Chrome Mobile 102,Web,Tabasco,,,,,,,,,adwords
4.11406E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.11473E+11,,Aguascalientes,Android,Chrome Mobile 102,Web,Aguascalientes,,,,,,,,,google2
4.11443E+11,642a4f14-4ad5-46e6-9689-1441b586e0bc,Jalpan,Android,Chrome Mobile 102,Web,Querétaro,637,1961-11-06,0,VERDADERO,1,4,50000,1163706,adwords
4.11924E+11,08c0f372-93db-47f5-9c6b-afb7400e3fac,Ciudad Victoria,Windows,Edge 102,Web,Tamaulipas,578,1991-10-04,1314,VERDADERO,1,2,2000,3464,adwords
4.12015E+11,f2b6f838-76b6-4379-bb4d-9ec7b886c6d9,Coyoacán,Android,Chrome Mobile 102,Web,Mexico City,713,1993-11-06,0,VERDADERO,1,0,10000,0,adwords
4.12778E+11,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords
2.4179E+11,cfbd5c4d-99d8-442b-872e-9514350baf3f,Mexico City,Apple iPhone,Chrome Mobile 102,Web,Mexico City,584,1993-12-08,23580,VERDADERO,,,,0,adwords
4.11913E+11,,Gomez Palacio,Android,Chrome Mobile 102,Web,Durango,,,,,,,,,adwords
4.12502E+11,,Tlalnepantla,Android,Chrome Mobile 102,Web,México,,,,,,,,,google2
2.64745E+11,670f0aef-a728-4002-8338-ce929d50e802,Tuxpam de Rodriguez Cano,Android,Chrome Mobile 102,Web,Veracruz,589,1992-11-29,7106,VERDADERO,,,13400,49989,adwords
4.11947E+11,,Mexico City,Windows,Chrome 102,Web,Mexico City,,,,,,,,,adwords
4.12435E+11,,Torreón,Android,Chrome Mobile 101,Web,Coahuila,,,,,,,,,adwords
4.11848E+11,910ace79-ce8e-49d7-b0d9-8104cab520c0,San Luis Potosí City,Windows,Chrome 102,Web,San Luis Potosí,536,1991-03-27,26817,VERDADERO,1,3,18000,0,adwords
3.88336E+11,78569636-7bfd-48cc-b227-e060c2a404a3,Santa Ana Nextlalpan,Android,Chrome Mobile 102,Web,México,,,,,,,,,rocket
1.85398E+11,473fc205-2939-44ef-8e52-abd271ac84cb,Mazatlán,Android,Chrome Mobile 102,Web,Sinaloa,492,,,VERDADERO,,,,,blog
4.12486E+11,,Cancún,Android,Chrome Mobile 102,Web,Quintana Roo,,,,,,,,,adwords
4.11907E+11,,,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords
3.1158E+11,1dfcde2c-1467-4bff-a8c7-bc7a01d6b3b3,Cuautitlán Izcalli,Android,Chrome Mobile 101,Web,México,560,1991-08-09,1509,VERDADERO,1,0,7500,0,adwords
4.09508E+11,,Mérida,Android,Chrome Mobile 102,Web,Yucatán,,,,,,,,,rocket
4.11565E+11,bf924863-69c9-4a3c-9278-4b8e5a7955f0,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,549,1986-09-14,57231,VERDADERO,4,0,35059,2038,adwords
4.12191E+11,,Iztapalapa,Windows,Edge 93,Web,Mexico City,,,,,,,,,
4.11384E+11,68940bba-fc6d-43e9-aead-20cfbb9ca42e,San Juan de los Lagos,Android,Chrome Mobile 102,Web,Jalisco,,1971-06-09,,,,,,,adwords
4.11731E+11,1c54b62b-f522-4888-97b0-7185183f5a80,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,592,1978-09-09,143712,VERDADERO,1,1,100000,2160,adwords
4.12779E+11,23358a01-78bc-4ac4-9b7e-8480b5ea6a10,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,543,1988-09-10,48567,VERDADERO,3,8,40521,625520,adwords
4.12379E+11,eae83fd5-2f55-4c25-8c81-6810e542b653,Chalco,Android,Chrome 92,Web,México,591,1998-05-03,1786,VERDADERO,3,0,14800,15305,adwords
4.12218E+11,,Des Moines,Windows,Chrome 80,Web,Iowa,,,,,,,,,
1.95856E+11,133d12af-c8be-40f4-94d0-c061b6cd32e1,Iztapalapa,Android,Chrome Mobile 101,Web,Mexico City,8,,,VERDADERO,,,,,adwords
3.62994E+11,043e1f6f-3235-4f0f-97c4-98e774428a34,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,662,1984-08-23,0,VERDADERO,,,,0,adwords
3.84787E+11,cb338f74-c108-4a05-ab2d-b840fdee0db2,Salamanca,Android,Chrome Mobile 102,Web,Guanajuato,9,1996-04-04,,VERDADERO,,,,,adwords
4.11959E+11,e94f7d5d-3132-422d-a288-dc4217dce972,Culiacán,Android,Chrome Mobile 102,Web,Sinaloa,505,1979-01-06,108085,VERDADERO,1,4,25000,-20599,adwords
3.88203E+11,4ce1e109-de37-4a11-abfe-b19f48aa0af1,Tijuana,Android,Chrome Mobile 102,Web,Baja California,520,1993-11-16,69243,VERDADERO,5,4,37527,71809,adwords
4.11197E+11,,Alvaro Obregon,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
1.91441E+11,d9c924b9-d5d3-449c-b5fe-2804b4fd7880,Cunduacan,Android,Chrome Mobile 102,Web,Tabasco,504,,,VERDADERO,,,,,notifications
4.12305E+11,c37a1bc3-199c-4835-a310-85e08bb0db6e,Ciudad Juárez,Windows,Chrome 102,Web,Chihuahua,656,1997-05-07,0,VERDADERO,0,0,,1053,adwords
4.12878E+11,,Lagos de Moreno,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,
4.1297E+11,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,
4.12712E+11,fad459e9-c674-4808-a9ea-00228098d278,Tultepec,Android,Chrome Mobile 102,Web,México,670,2000-08-24,0,VERDADERO,0,1,,1270,
4.12397E+11,0e1fd70a-eee5-4129-844d-cc7f95e6805c,,Android,Chrome Mobile 102,Web,Nuevo León,549,1965-11-26,29695,VERDADERO,0,1,,0,adwords
4.12717E+11,,San Antonio,Windows,Chrome 96,Web,Texas,,,,,,,,,
4.01797E+11,d62738ba-12e4-4cbd-a222-e7c0997b411c,Orizaba,Android,Facebook 305,Web,Veracruz,659,1971-04-04,0,VERDADERO,0,2,,16421,google2
4.11926E+11,1152c7e0-fe84-4587-980b-d2d93c807ed4,Minatitlán,Windows,Chrome 102,Web,Veracruz,559,1972-08-25,20399,VERDADERO,0,10,,123541,adwords
4.12427E+11,,Ciudad Nezahualcoyotl,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.11886E+11,,Atotonilco el Bajo,Android,Chrome Mobile 97,Web,Jalisco,,,,,,,,,rocket
4.12412E+11,,Málaga,Android,Chrome Mobile 102,Web,Malaga,,,,,,,,,
4.1297E+11,,Ciudad Nicolás Romero,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.11368E+11,,Puebla City,Android,Chrome 92,Web,Puebla,,,,,,,,,
3.75195E+11,d76b2a66-6569-4af2-a1b3-14514b947847,Culiacán,Android,Chrome 92,Web,Sinaloa,683,,,,,,,,google2
4.11916E+11,374720ea-8ad7-49d3-b878-f4f556d1b25e,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,
4.11419E+11,,Tijuana,Android,Chrome Mobile 102,Web,Baja California,,,,,,,,,adwords
4.12357E+11,,,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,
3.37247E+11,84fe7ac9-fd36-4038-bd0c-ca79bce46e6d,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,515,,,,,,,,google2
4.11974E+11,,Chihuahua City,Apple iPhone,Mobile Safari 15,Web,Chihuahua,,,,,,,,,adwords
4.11795E+11,771807a6-ac3c-4d20-97fa-333c80534ce8,,Android,Chrome Mobile 102,Web,Baja California,,,,,,,,,adwords
4.11939E+11,,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords
4.12794E+11,fdb76225-e666-44a5-ad40-a315107d48da,Mexico City,Android,Chrome Mobile 99,Web,Mexico City,527,1984-09-22,47921,VERDADERO,0,7,,187535,adwords
4.12931E+11,,Durango,Android,Chrome Mobile 102,Web,Durango,,,,,,,,,
4.12296E+11,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords
4.1242E+11,fe2028d2-5d8e-4a15-8f4f-71834b731b67,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.1226E+11,b88c4376-6141-494e-a4ad-fdee66048fbb,Xalapa,Android,Chrome Mobile 102,Web,Veracruz,8,1992-12-13,0,VERDADERO,,,,0,adwords
2.61107E+11,3d75d05f-2154-4bfa-909b-e2e2cdd36032,Tijuana,Android,Chrome Mobile 80,Web,Baja California,515,1988-11-13,109226,VERDADERO,,,,0,adwords
4.11913E+11,3408f68a-1bcb-4b61-8d0b-4b5eee500ea8,Iztapalapa,Apple iPhone,WebKit 605,Web,Mexico City,567,1997-05-20,19538,VERDADERO,1,1,9900,-4587,adwords
4.01684E+11,,,Android,Chrome Mobile 87,Web,,,,,,,,,,google2
4.12045E+11,48fc0138-b6ed-41a6-9c06-3a0ffb34d2ad,Apodaca,Android,Chrome Mobile 102,Web,Nuevo León,,1986-09-21,,,,,,,adwords
4.11886E+11,af009a0b-bf99-4e3b-8443-ed9dcf95a79f,Ciudad Juárez,Apple iPhone,Mobile Safari 15,Web,Chihuahua,,2003-12-06,,VERDADERO,,,,,adwords
4.11971E+11,,Chihuahua City,Android,Chrome Mobile 102,Web,Chihuahua,,,,,,,,,
4.11784E+11,,Tlalnepantla,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.12823E+11,2a606136-ea20-427c-8ac2-a88945afc59b,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,530,1997-09-27,18496,VERDADERO,1,0,12100,3913,
4.12468E+11,d09cc1f4-3024-41cd-ae29-d794ec26d9e0,Hermosillo,Apple iPhone,Mobile Safari 14,Web,Sonora,,,,,,,,,adwords
4.12302E+11,62f312e6-57cd-47ae-94e6-7260f76b5089,Ciudad Benito Juarez,Android,Chrome Mobile 102,Web,Nuevo León,,1983-04-22,,VERDADERO,,,,,adwords
4.11874E+11,,San Luis Potosí City,Android,Chrome Mobile 102,Web,San Luis Potosí,,,,,,,,,adwords
4.11385E+11,,Paris,Windows,Chrome 80,Web,Paris,,,,,,,,,
3.91189E+11,5ccc59c5-de57-47b7-9d4c-c1f5438ac90f,León,Android,Chrome Mobile 102,Web,Guanajuato,9,2000-10-11,,VERDADERO,,,,,adwords
3.99209E+11,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords
4.12821E+11,25aba607-1cdd-47bd-a983-f8806a2d6aa0,Morelia,Android,Chrome Mobile 102,Web,Michoacán,577,1984-05-12,33333,VERDADERO,0,1,,0,adwords
4.12794E+11,04550c8f-f882-4873-8045-c7ae20968f3f,Magdalena de Kino,Android,Chrome Mobile 101,Web,Sonora,,,,,,,,,adwords
4.11975E+11,8457e686-d207-43e4-810f-257df1348fcf,Xalapa,Android,Chrome Mobile 101,Web,Veracruz,,1954-09-15,,,,,,,adwords
3.70941E+11,4d9f7269-d58d-483a-96e8-00a26447269b,Tecamac,Android,Chrome Mobile 101,Web,México,498,1999-05-02,14785,VERDADERO,1,4,9900,1099,adwords
3.88579E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.11984E+11,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,
4.12486E+11,,Zapopan,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords
4.11378E+11,43062661-1d1a-413e-bfc0-007429b5d92f,Mérida,Android,Chrome Mobile 102,Web,Yucatán,,1991-10-09,,,,,,,adwords
4.11039E+11,,Puebla City,Android,Chrome Mobile 101,Web,Puebla,,,,,,,,,adwords
4.1285E+11,ed601c73-f1fb-482c-9a35-de6e03947e5c,Chihuahua City,Android,Chrome Mobile 102,Web,Chihuahua,584,1968-06-17,3454,VERDADERO,2,4,16400,135393,adwords
4.11793E+11,2db7a224-2cd5-4185-a1bd-f422fda086fa,Azcapotzalco,Android,Chrome Mobile 102,Web,Mexico City,572,1986-05-27,24634,VERDADERO,1,3,7000,36374,adwords
4.11972E+11,3071c278-6951-44e1-b072-159c27bfb467,Comalcalco,Android,Chrome Mobile 102,Web,Tabasco,9,1991-04-25,,VERDADERO,,,,,adwords
4.12074E+11,,Tenancingo,Windows,Chrome 102,Web,Tlaxcala,,,,,,,,,adwords
3.82256E+11,7e6e992d-de0e-489a-a4c6-70c56ba047e1,Poza Rica de Hidalgo,Android,Chrome Mobile 102,Web,Veracruz,661,,,,,,,,adwords
2.31606E+11,1099abff-180b-4c32-ba0d-c49dedbab910,Guadalajara,Windows,Chrome 102,Web,Jalisco,8,,,VERDADERO,,,,,adwords
4.12349E+11,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,
4.11396E+11,62584a74-458e-4056-91d9-cf56872bb444,Culiacán,Android,Chrome Mobile 102,Web,Sinaloa,,1985-07-25,,,,,,,adwords
3.99664E+11,dceab8e0-e134-45f7-b6b6-b983704d26f4,Ecatepec,Android,Chrome Mobile 102,Web,México,686,1985-05-21,0,VERDADERO,1,0,10000,1078,adwords
4.02517E+11,,Cuautitlán Izcalli,Android,Chrome Mobile 102,Web,México,,,,,,,,,google2
4.12472E+11,,Tijuana,Linux,Chrome 102,Web,Baja California,,,,,,,,,google2
4.07391E+11,9b8c4582-6a3f-4b74-a1d7-8d27e7fa6a3b,Ecatepec,Android,Chrome Mobile 94,Web,México,485,2001-07-15,71679,VERDADERO,3,4,2802,315,adwords
4.12924E+11,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,rocket
4.12734E+11,236b599a-8b5c-4424-9536-ca26b7880296,Tuxtla Gutiérrez,Android,Chrome Mobile 102,Web,Chiapas,631,1989-10-18,0,VERDADERO,0,1,,17308,adwords
4.11567E+11,40f5696e-8e29-4dc2-8e0c-fd12d2e1d895,Tlalpan,Android,Chrome Mobile 102,Web,Mexico City,513,1985-10-23,81804,VERDADERO,3,0,68288,0,adwords
4.12372E+11,940cf0e7-d19b-40f0-9cbe-481a3366b180,Iguala de la Independencia,Android,Chrome Mobile 102,Web,Guerrero,532,1989-01-09,126170,VERDADERO,0,4,,9596,adwords
4.12961E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,
4.12439E+11,,Chicoloapan,Android,Chrome WebView 101,Web,México,,,,,,,,,rocket
3.00791E+11,b126218e-23a9-450b-94df-f82d11d21721,Mazatlán,Android,Chrome Mobile 102,Web,Sinaloa,625,1982-04-21,10901,VERDADERO,,,31700,7366,google2
2.19782E+11,5e36cdc9-14b1-46ba-8935-46cc818ad404,Tijuana,Android,Chrome 92,Web,Baja California,,1990-03-09,,,,,,,adwords
1.90691E+11,,Querétaro City,Android,Chrome Mobile 102,Web,Querétaro,,,,,,,,,adwords
4.11426E+11,,Oaxaca City,Android,Chrome Mobile 102,Web,Oaxaca,,,,,,,,,adwords
4.12786E+11,,Villahermosa,Apple iPhone,Mobile Safari 14,Web,Tabasco,,,,,,,,,rocket
4.12397E+11,d8f64425-ab99-4054-b4b2-9f93a8ff77c2,San Nicolás de los Garza,Apple iPhone,Mobile Safari 14,Web,Nuevo León,701,1990-10-29,0,VERDADERO,0,1,,0,adwords
4.12025E+11,f750b6c3-338f-458f-9b73-c8a9e299c23a,Cunduacan,Android,Chrome Mobile 102,Web,Tabasco,504,,,,,,,,google2
4.12713E+11,7ce582f6-b60e-455f-8c79-e9ce514d8843,Juarez,Android,Samsung Browser 17,Web,Quintana Roo,608,1972-11-13,30162,VERDADERO,5,2,200600,122298,adwords
3.93068E+11,af44bf08-0e4f-4d91-aa92-f07234f066f4,Mexico City,Android,Chrome Mobile 99,Web,Mexico City,,,,,,,,,adwords
4.12078E+11,,San Juan del Río,Android,Chrome Mobile 102,Web,Querétaro,,,,,,,,,adwords
4.01668E+11,,Tulancingo,Android,Chrome Mobile 102,Web,Hidalgo,,,,,,,,,google2
4.11965E+11,,Apodaca,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords
4.12079E+11,,Zapopan,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,google2
4.12786E+11,,Mineral de la Reforma,Android,Chrome Mobile 102,Web,Hidalgo,,,,,,,,,adwords
4.11844E+11,7f05780c-e74f-468a-acef-8bab6aa46047,Coyoacán,Android,Chrome Mobile 101,Web,Mexico City,668,1998-11-17,0,VERDADERO,2,0,2600,1348,adwords
4.12833E+11,bd916991-cdae-41c1-96e0-efc3abad65c9,Querétaro City,Android,Chrome Mobile 102,Web,Querétaro,,,,,,,,,adwords
4.1175E+11,,Guayaquil,Android,Chrome WebView 101,Web,Provincia del Guayas,,,,,,,,,rocket
3.64428E+11,,Ciudad Nezahualcoyotl,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
2.43862E+11,dc29ed04-1e22-4b2c-9a80-0130ea2eff56,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,668,1988-01-16,0,VERDADERO,5,0,67250,41084,adwords
4.11988E+11,,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
3.31137E+11,854bcb6e-f3d1-4630-b336-8323b33c1e50,,Android,Chrome Mobile 102,Web,,8,1987-08-17,0,VERDADERO,,,26000,17393,
3.97892E+11,,Mérida,Android,Chrome Mobile 102,Web,Yucatán,,,,,,,,,google2
4.13013E+11,,Guadalupe,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,rocket
4.12825E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,
4.11394E+11,f797ceb2-99ac-4678-a5bb-1a842027c7a4,Alvaro Obregon,Android,Chrome Mobile 102,Web,Mexico City,552,2001-01-20,3340,VERDADERO,0,1,,0,adwords
2.19396E+11,3054bec3-1662-4f84-820d-e180f7200451,Guadalajara,Android,Chrome Mobile 91,Web,Jalisco,613,1999-07-26,,VERDADERO,,,,,
4.12718E+11,746f2b41-55fb-48d7-95bc-a563bad938e8,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,656,2000-12-18,0,VERDADERO,3,0,14260,9524,adwords
4.0423E+11,c8dc5f4f-77e5-440c-bfed-156222b29fba,Ecatepec,Android,Chrome Mobile 102,Web,México,9,,,,,,,,rocket
4.12989E+11,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords
2.8124E+11,cd5d46f7-aa85-44a8-b5e8-e057a0bcf1b9,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,603,1992-02-06,0,VERDADERO,1,1,6000,16199,rocket
4.10662E+11,16a7ea48-bf00-461d-857f-677b5a0e2722,Apodaca,Android,Chrome Mobile 102,Web,Nuevo León,8,1966-09-05,0,VERDADERO,,,,0,google2
4.12458E+11,,Coatzintla,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords
4.12235E+11,35b40fbe-279d-43e5-b6f5-abd06ce64e3e,Torreón,Android,Chrome Mobile 102,Web,Coahuila,9,1996-11-04,,VERDADERO,,,,,adwords
4.01668E+11,792cd6fd-f311-4cb4-944c-952ede139849,Tlahuac,Android,Chrome Mobile 102,Web,Mexico City,571,1985-04-27,41206,VERDADERO,0,2,,0,google2
4.11453E+11,,Acapulco de Juárez,Android,Chrome Mobile 101,Web,Guerrero,,,,,,,,,adwords
4.11808E+11,926b6e67-de2b-4add-a57a-a6f9dca3e5a8,Mérida,Android,Chrome Mobile 102,Web,Yucatán,573,1992-01-08,16603,VERDADERO,0,1,,-821,adwords
4.12858E+11,,Querétaro,Windows,Chrome 102,Web,Querétaro,,,,,,,,,
3.9294E+11,2080e890-398e-465c-a82b-cfba9704fe39,Culiacán,Android,Chrome Mobile 102,Web,Sinaloa,690,1965-09-15,0,VERDADERO,1,0,10000,2362,adwords
2.85908E+11,4558aed1-d3f8-4db9-8a5f-b1d263a7560a,Cardenas,Android,Chrome Mobile 102,Web,Tabasco,,,,,,,,,adwords
4.11773E+11,01a6e314-468a-41d5-bb77-d97b04b7cdc5,Puebla City,Android,Chrome Mobile 102,Web,Puebla,668,1974-08-12,19753,VERDADERO,0,0,,0,adwords
4.12027E+11,6af0e78b-4c28-4d47-9bb1-9b964d845c16,León,Android,Chrome Mobile 102,Web,Guanajuato,,,,,,,,,adwords
4.12996E+11,,Ciudad Juárez,Apple iPhone,Mobile Safari 15,Web,Chihuahua,,,,,,,,,rocket
4.12739E+11,08d51c78-0a39-450f-be10-80bdf7986663,Ciudad Juárez,Android,Chrome Mobile 102,Web,Chihuahua,715,1981-07-28,0,VERDADERO,0,0,,0,adwords
4.04978E+11,d2f63456-7d0c-4ef1-ada7-ef9b004cdde2,Chihuahua City,Android,Chrome Mobile 102,Web,Chihuahua,652,2000-09-24,0,VERDADERO,2,0,10000,11421,adwords
4.0766E+11,8b1f60cf-0bb9-49ff-8d42-31467eef5f32,Mérida,Android,Chrome Mobile 102,Web,Yucatán,,,,,,,,,adwords
4.12367E+11,,Tuxtla Gutiérrez,Android,Chrome Mobile 102,Web,Chiapas,,,,,,,,,adwords
4.12772E+11,,Gustavo Adolfo Madero,Android,Chrome Mobile 101,Web,Mexico City,,,,,,,,,adwords
2.50302E+11,e2572b66-aa66-4973-bba2-27d2458a91ae,Toluca,Android,Chrome Mobile 102,Web,México,577,,,VERDADERO,,,,,adwords
4.11902E+11,,,Android,Chrome Mobile 101,Web,,,,,,,,,,adwords
4.12264E+11,a2743875-071e-4113-be84-a0b63b065bb0,Brownsville,Windows,Chrome 102,Web,Texas,652,1994-09-22,0,VERDADERO,6,1,89973,74166,
4.11882E+11,,Cholula,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords
4.12795E+11,956c3ab4-e0d2-4b8f-8f54-35ee7aaa2fbd,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
2.67141E+11,9fa74e61-d16d-4acb-ba7f-3b9976b05758,Tuxtla Gutiérrez,Android,Chrome Mobile 102,Web,Chiapas,569,2000-10-31,14698,VERDADERO,,,3,0,email_ongoing
4.11342E+11,,Tlalnepantla,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.12426E+11,ea92d98b-fb2a-4b0b-99d4-f67248c788bd,Tlalpan,Android,Chrome Mobile 102,Web,Mexico City,522,2000-01-11,8769,VERDADERO,2,1,12043,2596,adwords
4.13028E+11,,Des Moines,Windows,Chrome 98,Web,Iowa,,,,,,,,,
4.11886E+11,,Chihuahua City,Android,Chrome Mobile 81,Web,Chihuahua,,,,,,,,,google2
4.11983E+11,,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,Web,México,,,,,,,,,
4.06998E+11,d2547ae0-b9fc-424e-ad22-a57168267bbb,Chalco,Android,Chrome Mobile 102,Web,México,665,1987-08-24,0,VERDADERO,0,1,,11060,adwords
4.11815E+11,,Irapuato,Android,Chrome Mobile 102,Web,Guanajuato,,,,,,,,,adwords
4.12437E+11,,Cananea,Android,Chrome Mobile 102,Web,Sonora,,,,,,,,,adwords
4.12463E+11,,Iztapalapa,Windows,Chrome 102,Web,Mexico City,,,,,,,,,
4.12681E+11,,Bogotá,Windows,Chrome 102,Web,Bogota D.C.,,,,,,,,,adwords
4.12761E+11,,Azcapotzalco,Android,Chrome Mobile 101,Web,Mexico City,,,,,,,,,adwords
4.11962E+11,e5088e46-b1a2-4b84-8fc5-0a9cd2080bed,Zapopan,Android,Chrome Mobile 102,Web,Jalisco,9,1993-01-20,,VERDADERO,,,,,adwords
4.1266E+11,,Guadalajara,Apple iPhone,GSA 215,Web,Jalisco,,,,,,,,,adwords
4.12305E+11,d58970ec-2438-4a59-970a-0861d384b368,Tijuana,Android,Chrome Mobile 102,Web,Baja California,560,1988-10-14,4296,VERDADERO,0,4,,560951,adwords
4.1149E+11,,Vienna,Windows,Chrome 79,Web,Vienna,,,,,,,,,
4.11898E+11,992f8715-9fc0-4ad3-a915-c5f7ea25f843,Veracruz,Android,Chrome Mobile 99,Web,Veracruz,573,1992-10-01,573,VERDADERO,0,0,,0,adwords
4.11907E+11,,Villahermosa,Windows,Firefox 99,Web,Tabasco,,,,,,,,,adwords
4.1242E+11,,Ciudad Serdan,Android,Chrome Mobile 101,Web,Puebla,,,,,,,,,adwords
4.12026E+11,,Xalapa,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords
3.9758E+11,,Venustiano Carranza,Android,Chrome 92,Web,Mexico City,,,,,,,,,adwords
4.11292E+11,,Puebla City,Android,Chrome WebView 102,Web,Puebla,,,,,,,,,
4.11852E+11,cfc5862b-06d9-4d29-bb24-0fb27da28744,Tlahuac,Android,Chrome Mobile 102,Web,Mexico City,574,1999-04-07,5679,VERDADERO,1,0,7181,2831,adwords
4.11816E+11,,Mexicali,Android,Samsung Browser 17,Web,Baja California,,,,,,,,,
4.12463E+11,88d9c9c9-b16e-4134-a520-dfc60dea5994,Xalapa,Android,Chrome Mobile 72,Web,Veracruz,,1989-09-25,,,,,,,adwords
4.12857E+11,,,Android,Chrome Mobile 102,Web,,,,,,,,,,adwords
4.11373E+11,b6805d6e-8b0d-4a5f-8028-4c1c8fa3279b,Toluca,Android,Chrome Mobile 101,Web,México,672,1991-10-02,0,VERDADERO,5,7,131100,483806,
4.12786E+11,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords
4.12285E+11,,Guadalajara,Apple iPhone,Mobile Safari 15,Web,Jalisco,,,,,,,,,
4.11787E+11,dce057ee-d8b2-4a48-a525-f57d9df2d788,Ecatepec,Android,Chrome Mobile 102,Web,México,602,1991-01-06,5797,VERDADERO,0,2,,59265,adwords
4.12377E+11,e65c8772-0102-4149-a5e1-9e849c8085fe,Morelia,Android,Chrome Mobile 102,Web,Michoacán,686,1995-07-30,0,VERDADERO,2,0,9500,294,adwords
4.12892E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,
2.99646E+11,dd401f28-3910-4af0-8a2c-684884a3201a,Alvaro Obregon,Android,Chrome Mobile 102,Web,Mexico City,498,1996-12-13,432,VERDADERO,,,,0,adwords
4.12093E+11,,Tijuana,Android,Chrome Mobile 102,Web,Baja California,,,,,,,,,adwords
4.12957E+11,c780c543-498d-4f65-a85e-ac10a6800804,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,1987-02-24,,,,,,,adwords
4.11369E+11,,Culiacán,Android,Chrome Mobile 100,Web,Sinaloa,,,,,,,,,adwords
4.1223E+11,,Tlalnepantla,Windows,Chrome 102,Web,México,,,,,,,,,adwords
4.11956E+11,0db2f590-0b02-4223-942a-3e665561ae03,Mazatlán,Android,Chrome Mobile 102,Web,Sinaloa,8,2003-04-29,0,VERDADERO,,,4200,1119,adwords
2.80495E+11,0ef5e868-f7c8-4ac8-983c-d7fc57bb0021,Puebla,Android,Chrome Mobile 102,Web,Mexico City,589,1990-11-24,4561,VERDADERO,0,1,,0,adwords
